"cruise"	"ship"	"ship_code"	"sample_number"	"resorted"	"time_UTC"	"lat_degN"	"lon_degE"	"start_temp_degC"	"start_salinity_psu"	"start_wind_speed_knots"	"start_wind_direction_deg"	"start_pump_speed_M3PerMin"	"stop_time_UTC"	"stop_lat_degN"	"stop_lon_degE"	"stop_temp_degC"	"stop_salinity_psu"	"stop_wind_speed_knots"	"stop_wind_direction_deg"	"stop_pump_speed_M3PerMin"	"sardine_eggs_count"	"anchovy_eggs_count"	"jack_mackerel_eggs_count"	"hake_eggs_count"	"squid_eggs_count"	"other_fish_eggs_count"	"year"
199804	"DAVID STARR JORDAN"	"JD"	377	"t"	1998-04-15 09:30:05	34.273	-120.8944	13.886	32.891	16.74	330.2555	0.64	1998-04-15 09:30:05	34.2294	-120.9947	14.306	33.03	17.05	317.7319	0.64	32	0	0	0	3	0	1998
199803	"DAVID STARR JORDAN"	"JD"	377	"t"	1998-02-24 14:30:02	33.9509	-120.3602	14.979	33.067	29.22	325.0143	0.64	1998-02-24 14:30:02	33.9531	-120.3776	14.982	32.984	27.14	321.7686	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	378	"t"	1998-02-24 14:40:04	33.9531	-120.3776	14.982	32.984	27.14	321.7686	0.64	1998-02-24 14:40:04	33.9551	-120.3976	15.252	33.162	28.42	343.4741	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	379	"t"	1998-04-15 10:30:02	34.1973	-121.0618	14.223	33.003	16.63	323.9154	0.64	1998-04-15 10:30:02	34.1539	-121.1415	14.31	33.074	17.24	330.5588	0.64	2	0	0	0	2	0	1998
199803	"DAVID STARR JORDAN"	"JD"	379	"t"	1998-02-24 14:50:01	33.9551	-120.3976	15.252	33.162	28.42	343.4741	0.64	1998-02-24 14:50:01	33.9568	-120.412	15.239	33.176	20.54	336.8238	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	380	"t"	1998-02-24 15:00:04	33.9568	-120.412	15.239	33.176	20.54	336.8238	0.64	1998-02-24 15:00:04	33.9587	-120.4288	14.93	33.027	22.9	346.4911	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	380	"t"	1998-04-15 13:00:08	34.1512	-121.1582	14.258	33.042	16.72	329.9279	0.64	1998-04-15 13:00:08	34.0968	-121.2644	14.256	33.075	15.27	348.2432	0.64	13	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	381	"t"	1998-04-15 13:30:39	34.0968	-121.2644	14.256	33.075	15.27	348.2432	0.64	1998-04-15 13:30:39	34.0522	-121.354	14.442	33.191	15.46	338.9288	0.64	1	0	0	0	4	1	1998
199803	"DAVID STARR JORDAN"	"JD"	381	"t"	1998-02-24 15:10:02	33.9587	-120.4288	14.93	33.027	22.9	346.4911	0.64	1998-02-24 15:10:02	33.9605	-120.446	14.887	32.972	18.93	340.9806	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	382	"t"	1998-02-24 15:20:03	33.9605	-120.446	14.887	32.972	18.93	340.9806	0.64	1998-02-24 15:20:03	33.9623	-120.4628	14.862	32.951	28.76	340.0785	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	382	"t"	1998-04-15 14:00:07	34.0522	-121.354	14.442	33.191	15.46	338.9288	0.64	1998-04-15 14:00:07	34.0101	-121.4414	14.404	33.196	16.11	340.4255	0.64	0	0	0	0	3	0	1998
199804	"DAVID STARR JORDAN"	"JD"	383	"t"	1998-04-15 14:30:02	34.0101	-121.4414	14.404	33.196	16.11	340.4255	0.64	1998-04-15 14:30:02	33.9664	-121.5313	14.366	33.217	17.62	332.2978	0.64	0	0	0	0	3	0	1998
199803	"DAVID STARR JORDAN"	"JD"	383	"t"	1998-02-24 15:30:02	33.9623	-120.4628	14.862	32.951	28.76	340.0785	0.64	1998-02-24 15:30:02	33.9643	-120.4783	14.885	32.947	28.13	334.0954	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	384	"t"	1998-02-24 15:40:03	33.9643	-120.4783	14.885	32.947	28.13	334.0954	0.64	1998-02-24 15:40:03	33.9713	-120.4865	14.911	32.943	23.12	326.1443	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	384	"t"	1998-04-15 15:00:04	33.9664	-121.5313	14.366	33.217	17.62	332.2978	0.64	1998-04-15 15:00:04	33.9229	-121.6217	14.291	33.167	11.55	317.9353	0.64	0	0	0	0	5	0	1998
199804	"DAVID STARR JORDAN"	"JD"	385	"t"	1998-04-15 15:30:03	33.9229	-121.6217	14.291	33.167	11.55	317.9353	0.64	1998-04-15 15:30:03	33.8804	-121.71	14.409	33.188	16.5	319.7276	0.64	0	0	0	0	1	0	1998
199803	"DAVID STARR JORDAN"	"JD"	385	"t"	1998-02-24 15:50:03	33.9713	-120.4865	14.911	32.943	23.12	326.1443	0.64	1998-02-24 15:50:03	33.9895	-120.4822	14.862	32.957	29.29	344.5427	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	386	"t"	1998-02-24 16:00:02	33.9895	-120.4822	14.862	32.957	29.29	344.5427	0.64	1998-02-24 16:00:02	34.0048	-120.4766	14.997	33.048	19.97	334.3186	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	386	"t"	1998-04-15 16:00:01	33.8804	-121.71	14.409	33.188	16.5	319.7276	0.64	1998-04-15 16:00:01	33.8381	-121.7985	14.376	33.207	15.48	313.2935	0.64	0	0	0	0	2	0	1998
199804	"DAVID STARR JORDAN"	"JD"	387	"t"	1998-04-15 16:17:02	33.8381	-121.7985	14.376	33.207	15.48	313.2935	0.64	1998-04-15 16:17:02	33.8163	-121.8433	14.287	33.091	15.74	308.0697	0.64	0	0	0	0	4	0	1998
199803	"DAVID STARR JORDAN"	"JD"	387	"t"	1998-02-24 16:10:02	34.0048	-120.4766	14.997	33.048	19.97	334.3186	0.64	1998-02-24 16:10:02	34.0038	-120.4599	14.978	33.077	16.27	322.7843	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	388	"t"	1998-02-24 16:20:02	34.0038	-120.4599	14.978	33.077	16.27	322.7843	0.64	1998-02-24 16:20:02	34.0021	-120.4422	14.989	33.055	20.59	322.4447	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	388	"t"	1998-04-15 19:30:13	33.8121	-121.852	14.299	33.054	12.99	327.9588	0.64	1998-04-15 19:30:13	33.7929	-121.8912	14.421	33.034	15.32	324.0539	0.64	0	0	0	0	3	0	1998
199804	"DAVID STARR JORDAN"	"JD"	389	"t"	1998-04-15 20:00:02	33.7929	-121.8912	14.421	33.034	15.32	324.0539	0.64	1998-04-15 20:00:02	33.752	-121.977	14.692	33.145	17.4	317.3405	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	389	"t"	1998-02-24 16:30:02	34.0021	-120.4422	14.989	33.055	20.59	322.4447	0.64	1998-02-24 16:30:02	33.9997	-120.4252	15.213	33.135	20.29	323.2417	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	390	"t"	1998-02-24 16:40:02	33.9997	-120.4252	15.213	33.135	20.29	323.2417	0.64	1998-02-24 16:40:02	33.9976	-120.4076	15.211	33.119	27.06	306.3319	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	390	"t"	1998-04-15 20:30:01	33.752	-121.977	14.692	33.145	17.4	317.3405	0.64	1998-04-15 20:30:01	33.711	-122.0635	14.595	33.147	12.81	328.5286	0.64	0	0	0	0	2	0	1998
199804	"DAVID STARR JORDAN"	"JD"	391	"t"	1998-04-15 21:00:01	33.711	-122.0635	14.595	33.147	12.81	328.5286	0.64	1998-04-15 21:00:01	33.6697	-122.1478	14.768	33.167	17.05	331.4789	0.64	0	0	0	0	1	0	1998
199803	"DAVID STARR JORDAN"	"JD"	391	"t"	1998-02-24 16:50:02	33.9976	-120.4076	15.211	33.119	27.06	306.3319	0.64	1998-02-24 16:50:02	33.996	-120.3894	15.1	33.052	21.09	327.3645	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	392	"t"	1998-02-24 17:00:04	33.996	-120.3894	15.1	33.052	21.09	327.3645	0.64	1998-02-24 17:00:04	33.9947	-120.3712	15.017	33.06	22.93	324.5595	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	392	"t"	1998-04-15 21:30:00	33.6697	-122.1478	14.768	33.167	17.05	331.4789	0.64	1998-04-15 21:30:00	33.6285	-122.2315	14.89	33.196	17.27	323.5159	0.64	0	0	0	0	0	1	1998
199804	"DAVID STARR JORDAN"	"JD"	393	"t"	1998-04-15 22:00:03	33.6285	-122.2315	14.89	33.196	17.27	323.5159	0.64	1998-04-15 22:00:03	33.5873	-122.316	15.214	33.282	15.25	329.5822	0.64	0	0	0	0	1	0	1998
199803	"DAVID STARR JORDAN"	"JD"	393	"t"	1998-02-24 17:10:07	33.9947	-120.3712	15.017	33.06	22.93	324.5595	0.64	1998-02-24 17:10:07	33.9917	-120.3522	15.028	33.059	22.14	331.64	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	394	"t"	1998-02-24 17:20:03	33.9917	-120.3522	15.028	33.059	22.14	331.64	0.64	1998-02-24 17:20:03	33.9891	-120.3342	15.175	33.099	20.16	324.8243	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	394	"t"	1998-04-15 22:30:02	33.5873	-122.316	15.214	33.282	15.25	329.5822	0.64	1998-04-15 22:30:02	33.5471	-122.3999	15.132	33.259	15.9	329.505	0.64	0	0	0	0	1	0	1998
199804	"DAVID STARR JORDAN"	"JD"	395	"t"	1998-04-15 23:00:00	33.5471	-122.3999	15.132	33.259	15.9	329.505	0.64	1998-04-15 23:00:00	33.5111	-122.4842	15.414	33.359	12.82	351.0295	0.64	0	0	0	0	1	1	1998
199803	"DAVID STARR JORDAN"	"JD"	395	"t"	1998-02-24 17:30:05	33.9891	-120.3342	15.175	33.099	20.16	324.8243	0.64	1998-02-24 17:30:05	33.9879	-120.3163	15.135	33.086	17.63	319.7387	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	396	"t"	1998-02-24 17:40:04	33.9879	-120.3163	15.135	33.086	17.63	319.7387	0.64	1998-02-24 17:40:04	33.9859	-120.2999	15.137	33.071	20.33	335.8064	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	396	"t"	1998-04-15 23:19:00	33.5111	-122.4842	15.414	33.359	12.82	351.0295	0.64	1998-04-15 23:19:00	33.4828	-122.5342	15.213	33.308	16.76	339.1373	0.64	0	0	0	0	1	1	1998
199804	"DAVID STARR JORDAN"	"JD"	397	"t"	1998-04-16 02:30:00	33.4556	-122.5118	15.175	33.31	18.69	340.7913	0.64	1998-04-16 02:30:00	33.4183	-122.6146	15.146	33.31	18.5	334.7465	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	397	"t"	1998-02-24 17:50:02	33.9859	-120.2999	15.137	33.071	20.33	335.8064	0.64	1998-02-24 17:50:02	33.9846	-120.2831	15.08	33.017	12.93	324.8411	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	398	"t"	1998-02-24 17:59:59	33.9912	-120.2807	15.12	33.029	18.61	344.0251	0.64	1998-02-24 17:59:59	33.9932	-120.2879	15.121	33.057	16.82	333.0329	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	398	"t"	1998-04-16 03:00:01	33.4183	-122.6146	15.146	33.31	18.5	334.7465	0.64	1998-04-16 03:00:01	33.3825	-122.7028	15.153	33.337	15.09	344.771	0.64	0	0	0	0	1	0	1998
199804	"DAVID STARR JORDAN"	"JD"	399	"t"	1998-04-16 03:30:00	33.3825	-122.7028	15.153	33.337	15.09	344.771	0.64	1998-04-16 03:30:00	33.3435	-122.7904	15.109	33.309	10.47	20.1554	0.64	0	0	0	0	0	1	1998
199803	"DAVID STARR JORDAN"	"JD"	399	"t"	1998-02-24 18:10:02	33.9932	-120.2879	15.121	33.057	16.82	333.0329	0.64	1998-02-24 18:10:02	33.9946	-120.3053	15.078	33.075	19.82	330.1165	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	400	"t"	1998-02-24 18:20:01	33.9946	-120.3053	15.078	33.075	19.82	330.1165	0.64	1998-02-24 18:20:01	33.9965	-120.3212	15.177	33.095	24.38	321.3518	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	400	"t"	1998-04-16 04:00:01	33.3435	-122.7904	15.109	33.309	10.47	20.1554	0.64	1998-04-16 04:00:01	33.3049	-122.8775	15.06	33.309	11.48	4.2218	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	401	"t"	1998-04-16 04:29:59	33.3049	-122.8775	15.06	33.309	11.48	4.2218	0.64	1998-04-16 04:29:59	33.2657	-122.9627	15.15	33.342	11.82	359.4821	0.64	0	0	0	0	0	1	1998
199803	"DAVID STARR JORDAN"	"JD"	401	"t"	1998-02-24 18:30:01	33.9965	-120.3212	15.177	33.095	24.38	321.3518	0.64	1998-02-24 18:30:01	33.9986	-120.3371	15.155	33.071	23.09	309.8177	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	402	"t"	1998-02-24 18:40:01	33.9986	-120.3371	15.155	33.071	23.09	309.8177	0.64	1998-02-24 18:40:01	34.0002	-120.3538	15.178	33.097	25.87	307.0189	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	402	"t"	1998-04-16 05:00:00	33.2657	-122.9627	15.15	33.342	11.82	359.4821	0.64	1998-04-16 05:00:00	33.2285	-123.0475	15.063	33.339	16.98	341.3332	0.64	0	0	0	0	0	1	1998
199804	"DAVID STARR JORDAN"	"JD"	403	"t"	1998-04-16 05:30:00	33.2285	-123.0475	15.063	33.339	16.98	341.3332	0.64	1998-04-16 05:30:00	33.1905	-123.1326	15.023	33.286	12.98	355.8532	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	403	"t"	1998-02-24 18:50:01	34.0002	-120.3538	15.178	33.097	25.87	307.0189	0.64	1998-02-24 18:50:01	34.002	-120.3707	15.15	33.094	24.05	315.112	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	404	"t"	1998-02-24 19:00:01	34.002	-120.3707	15.15	33.094	24.05	315.112	0.64	1998-02-24 19:00:01	34.004	-120.3867	15.138	33.071	24.23	306.1639	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	404	"t"	1998-04-16 06:00:01	33.1905	-123.1326	15.023	33.286	12.98	355.8532	0.64	1998-04-16 06:00:01	33.1514	-123.2179	15.029	33.282	10.38	14.0298	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	405	"t"	1998-04-16 08:00:01	33.1723	-123.231	15.047	33.277	18.64	348.7162	0.64	1998-04-16 08:00:01	33.1521	-123.2727	15.03	33.291	11.32	25.2393	0.64	0	0	0	0	1	3	1998
199803	"DAVID STARR JORDAN"	"JD"	405	"t"	1998-02-24 19:10:01	34.004	-120.3867	15.138	33.071	24.23	306.1639	0.64	1998-02-24 19:10:01	34.0061	-120.4042	15.226	33.131	23.59	307.7574	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	406	"t"	1998-02-24 19:20:01	34.0061	-120.4042	15.226	33.131	23.59	307.7574	0.64	1998-02-24 19:20:01	34.0082	-120.4209	15.21	33.141	25.63	300.2699	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	406	"t"	1998-04-16 08:30:02	33.1521	-123.2727	15.03	33.291	11.32	25.2393	0.64	1998-04-16 08:30:02	33.1087	-123.3537	15.042	33.314	12.52	18.1244	0.64	0	0	0	0	1	5	1998
199804	"DAVID STARR JORDAN"	"JD"	407	"t"	1998-04-16 09:01:56	33.1087	-123.3537	15.042	33.314	12.52	18.1244	0.64	1998-04-16 09:01:56	33.0599	-123.4388	15.032	33.266	11.57	18.7446	0.64	0	0	0	0	0	19	1998
199803	"DAVID STARR JORDAN"	"JD"	407	"t"	1998-02-24 19:30:01	34.0082	-120.4209	15.21	33.141	25.63	300.2699	0.64	1998-02-24 19:30:01	34.0097	-120.4371	15.208	33.149	21.52	315.9126	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	408	"t"	1998-02-24 19:40:01	34.0097	-120.4371	15.208	33.149	21.52	315.9126	0.64	1998-02-24 19:40:01	34.0111	-120.4536	15.236	33.158	21.18	311.8277	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	408	"t"	1998-04-16 09:30:03	33.0599	-123.4388	15.032	33.266	11.57	18.7446	0.64	1998-04-16 09:30:03	33.0159	-123.514	15.104	33.307	10.34	25.809	0.64	0	0	0	0	0	19	1998
199804	"DAVID STARR JORDAN"	"JD"	409	"t"	1998-04-16 10:00:00	33.0159	-123.514	15.104	33.307	10.34	25.809	0.64	1998-04-16 10:00:00	32.9697	-123.5947	15.358	33.365	10.53	11.6969	0.64	0	0	0	0	0	6	1998
199803	"DAVID STARR JORDAN"	"JD"	409	"t"	1998-02-24 19:50:01	34.0111	-120.4536	15.236	33.158	21.18	311.8277	0.64	1998-02-24 19:50:01	34.0129	-120.4694	15.104	33.124	22.66	311.5854	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	410	"t"	1998-02-24 19:59:51	34.0129	-120.4694	15.104	33.124	22.66	311.5854	0.64	1998-02-24 19:59:51	34.0164	-120.4814	14.907	33.005	20.87	306.5887	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	410	"t"	1998-04-16 10:31:57	32.9697	-123.5947	15.358	33.365	10.53	11.6969	0.64	1998-04-16 10:31:57	32.9261	-123.6851	15.601	33.442	11.41	12.1585	0.64	0	0	0	0	0	9	1998
199804	"DAVID STARR JORDAN"	"JD"	411	"t"	1998-04-16 11:00:02	32.9261	-123.6851	15.601	33.442	11.41	12.1585	0.64	1998-04-16 11:00:02	32.888	-123.764	15.419	33.419	10.05	16.8875	0.64	0	0	0	0	0	23	1998
199803	"DAVID STARR JORDAN"	"JD"	411	"t"	1998-02-24 20:09:51	34.0164	-120.4814	14.907	33.005	20.87	306.5887	0.64	1998-02-24 20:09:51	34.0217	-120.4694	15.055	33.079	21.04	303.1919	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	412	"t"	1998-02-24 20:19:53	34.0217	-120.4694	15.055	33.079	21.04	303.1919	0.64	1998-02-24 20:19:53	34.0199	-120.4527	15.165	33.134	19.38	306.3664	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	412	"t"	1998-04-16 11:30:02	32.888	-123.764	15.419	33.419	10.05	16.8875	0.64	1998-04-16 11:30:02	32.8453	-123.8483	15.416	33.404	10.19	31.9113	0.64	0	0	0	0	0	9	1998
199804	"DAVID STARR JORDAN"	"JD"	413	"t"	1998-04-16 11:51:02	32.8453	-123.8483	15.416	33.404	10.19	31.9113	0.64	1998-04-16 11:51:02	32.817	-123.9071	15.322	33.384	16.79	350.2616	0.64	0	0	0	0	0	10	1998
199803	"DAVID STARR JORDAN"	"JD"	413	"t"	1998-02-24 20:29:51	34.0199	-120.4527	15.165	33.134	19.38	306.3664	0.64	1998-02-24 20:29:51	34.0178	-120.4351	15.201	33.139	21.79	295.376	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	414	"t"	1998-02-24 20:39:52	34.0178	-120.4351	15.201	33.139	21.79	295.376	0.64	1998-02-24 20:39:52	34.0161	-120.4182	15.194	33.134	20.17	291.3687	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	414	"t"	1998-04-16 14:00:08	32.8319	-123.9228	15.322	33.386	16.97	355.2297	0.64	1998-04-16 14:00:08	32.8987	-123.9691	15.329	33.373	18.12	356.1125	0.64	0	0	0	0	0	10	1998
199804	"DAVID STARR JORDAN"	"JD"	415	"t"	1998-04-16 14:30:03	32.8987	-123.9691	15.329	33.373	18.12	356.1125	0.64	1998-04-16 14:30:03	32.9664	-124.0169	15.294	33.374	16.21	351.7292	0.64	0	0	0	0	0	6	1998
199803	"DAVID STARR JORDAN"	"JD"	415	"t"	1998-02-24 20:49:54	34.0161	-120.4182	15.194	33.134	20.17	291.3687	0.64	1998-02-24 20:49:54	34.0144	-120.4011	15.257	33.131	22.15	290.3831	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	416	"t"	1998-02-24 20:59:54	34.0144	-120.4011	15.257	33.131	22.15	290.3831	0.64	1998-02-24 20:59:54	34.0122	-120.3841	15.245	33.117	20.27	294.0457	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	416	"t"	1998-04-16 15:00:02	32.9664	-124.0169	15.294	33.374	16.21	351.7292	0.64	1998-04-16 15:00:02	33.0355	-124.0647	15.298	33.378	14.99	2.3212	0.64	0	0	0	0	0	37	1998
199804	"DAVID STARR JORDAN"	"JD"	417	"t"	1998-04-16 15:30:03	33.0355	-124.0647	15.298	33.378	14.99	2.3212	0.64	1998-04-16 15:30:03	33.1041	-124.1147	15.362	33.371	16.47	357.5429	0.64	0	0	0	0	0	11	1998
199803	"DAVID STARR JORDAN"	"JD"	417	"t"	1998-02-24 21:09:52	34.0122	-120.3841	15.245	33.117	20.27	294.0457	0.64	1998-02-24 21:09:52	34.0097	-120.3672	15.21	33.102	21.72	299.7135	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	418	"t"	1998-04-16 16:00:02	33.1041	-124.1147	15.362	33.371	16.47	357.5429	0.64	1998-04-16 16:00:02	33.1692	-124.1691	14.589	33.011	15.76	357.7001	0.64	0	0	0	0	0	2	1998
199803	"DAVID STARR JORDAN"	"JD"	418	"t"	1998-02-24 21:19:51	34.0097	-120.3672	15.21	33.102	21.72	299.7135	0.64	1998-02-24 21:19:51	34.0069	-120.3502	15.22	33.101	24.2	289.308	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	419	"t"	1998-02-24 21:29:52	34.0069	-120.3502	15.22	33.101	24.2	289.308	0.64	1998-02-24 21:29:52	34.0067	-120.3335	15.129	33.132	22.28	301.2874	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	419	"t"	1998-04-16 16:30:02	33.1692	-124.1691	14.589	33.011	15.76	357.7001	0.64	1998-04-16 16:30:02	33.2372	-124.2182	14.693	33.049	16.46	353.7547	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	420	"t"	1998-04-16 17:00:01	33.2372	-124.2182	14.693	33.049	16.46	353.7547	0.64	1998-04-16 17:00:01	33.307	-124.2651	14.719	33.139	14.4	354.707	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	420	"t"	1998-02-24 21:39:54	34.0067	-120.3335	15.129	33.132	22.28	301.2874	0.64	1998-02-24 21:39:54	34.0053	-120.3173	15.206	33.113	23.36	304.4884	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	421	"t"	1998-04-16 17:37:02	33.307	-124.2651	14.719	33.139	14.4	354.707	0.64	1998-04-16 17:37:02	33.3891	-124.324	15.171	33.353	15.38	0.7145	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	421	"t"	1998-02-24 21:49:54	34.0053	-120.3173	15.206	33.113	23.36	304.4884	0.64	1998-02-24 21:49:54	34.0031	-120.3013	15.16	33.087	22.06	311.4999	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	422	"t"	1998-04-16 21:00:08	33.3925	-124.3477	15.424	33.433	13.26	5.8188	0.64	1998-04-16 21:00:08	33.4399	-124.2448	14.804	33.165	12.85	352.7599	0.64	0	0	0	0	1	0	1998
199803	"DAVID STARR JORDAN"	"JD"	422	"t"	1998-02-24 21:59:54	34.0031	-120.3013	15.16	33.087	22.06	311.4999	0.64	1998-02-24 21:59:54	34.0014	-120.2851	15.13	33.011	21.57	306.0654	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	423	"t"	1998-04-16 21:30:01	33.4399	-124.2448	14.804	33.165	12.85	352.7599	0.64	1998-04-16 21:30:01	33.4771	-124.161	14.771	33.132	13.6	359.0937	0.64	0	0	0	0	0	3	1998
199803	"DAVID STARR JORDAN"	"JD"	423	"t"	1998-02-24 22:04:56	34.0014	-120.2851	15.13	33.011	21.57	306.0654	0.64	1998-02-24 22:04:56	33.9989	-120.2801	15.117	33.005	19.55	306.801	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	424	"t"	1998-04-16 22:00:00	33.4771	-124.161	14.771	33.132	13.6	359.0937	0.64	1998-04-16 22:00:00	33.5146	-124.0758	14.803	33.162	13.8	349.1514	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	424	"t"	1998-02-25 03:44:49	33.9429	-120.2936	15.008	32.983	32.19	327.1608	0.64	1998-02-25 03:44:49	33.945	-120.3099	15.061	33.057	34.8	328.617	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	425	"t"	1998-04-16 22:30:00	33.5146	-124.0758	14.803	33.162	13.8	349.1514	0.64	1998-04-16 22:30:00	33.5545	-123.9931	14.934	33.07	13.98	358.7437	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	425	"t"	1998-02-25 03:54:51	33.945	-120.3099	15.061	33.057	34.8	328.617	0.64	1998-02-25 03:54:51	33.9468	-120.3255	15.124	33.073	26.62	322.8608	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	426	"t"	1998-04-16 23:00:00	33.5545	-123.9931	14.934	33.07	13.98	358.7437	0.64	1998-04-16 23:00:00	33.5972	-123.9102	14.678	32.998	15.71	341.513	0.64	0	0	0	0	0	1	1998
199803	"DAVID STARR JORDAN"	"JD"	426	"t"	1998-02-25 04:04:52	33.9468	-120.3255	15.124	33.073	26.62	322.8608	0.64	1998-02-25 04:04:52	33.9481	-120.3411	15.068	33.09	29.51	333.5781	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	427	"t"	1998-04-16 23:30:00	33.5972	-123.9102	14.678	32.998	15.71	341.513	0.64	1998-04-16 23:30:00	33.6356	-123.8218	14.593	32.929	14.64	351.244	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	427	"t"	1998-02-25 04:14:52	33.9481	-120.3411	15.068	33.09	29.51	333.5781	0.64	1998-02-25 04:14:52	33.9509	-120.3566	14.985	33.064	37.03	321.2614	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	428	"t"	1998-04-17 00:00:00	33.6356	-123.8218	14.593	32.929	14.64	351.244	0.64	1998-04-17 00:00:00	33.6742	-123.7351	14.765	33.043	16.32	0.7101	0.64	0	0	0	0	1	1	1998
